step,tag,value
12415,Loss_Raw/yolo_box,2.360013008117676
12465,Loss_Raw/yolo_box,2.3486380577087402
12515,Loss_Raw/yolo_box,2.4335479736328125
12565,Loss_Raw/yolo_box,2.5441250801086426
12615,Loss_Raw/yolo_box,2.4621148109436035
12665,Loss_Raw/yolo_box,2.671725273132324
12715,Loss_Raw/yolo_box,2.576354742050171
12765,Loss_Raw/yolo_box,2.472325563430786
12815,Loss_Raw/yolo_box,2.552733898162842
12865,Loss_Raw/yolo_box,2.737185478210449
12915,Loss_Raw/yolo_box,2.6571297645568848
12965,Loss_Raw/yolo_box,2.502192735671997
13015,Loss_Raw/yolo_box,2.6501781940460205
13065,Loss_Raw/yolo_box,2.4952805042266846
13115,Loss_Raw/yolo_box,2.683910608291626
13165,Loss_Raw/yolo_box,2.670541286468506
13215,Loss_Raw/yolo_box,2.483250379562378
13265,Loss_Raw/yolo_box,2.517543077468872
13315,Loss_Raw/yolo_box,2.4321200847625732
13365,Loss_Raw/yolo_box,2.742154598236084
13415,Loss_Raw/yolo_box,2.5032474994659424
13465,Loss_Raw/yolo_box,2.59258770942688
13515,Loss_Raw/yolo_box,2.720820426940918
13565,Loss_Raw/yolo_box,2.608673334121704
13615,Loss_Raw/yolo_box,2.6405041217803955
13665,Loss_Raw/yolo_box,2.5069634914398193
13715,Loss_Raw/yolo_box,2.3850648403167725
13765,Loss_Raw/yolo_box,2.843384265899658
13815,Loss_Raw/yolo_box,2.445812463760376
13865,Loss_Raw/yolo_box,2.447791337966919
13915,Loss_Raw/yolo_box,2.7320053577423096
13965,Loss_Raw/yolo_box,2.56988525390625
14015,Loss_Raw/yolo_box,2.6143624782562256
14065,Loss_Raw/yolo_box,2.550529956817627
14115,Loss_Raw/yolo_box,2.6125974655151367
14165,Loss_Raw/yolo_box,2.52404522895813
14215,Loss_Raw/yolo_box,2.5048835277557373
14265,Loss_Raw/yolo_box,2.7139854431152344
14315,Loss_Raw/yolo_box,2.296617269515991
14365,Loss_Raw/yolo_box,2.618659019470215
14415,Loss_Raw/yolo_box,2.5555074214935303
14465,Loss_Raw/yolo_box,2.6024231910705566
14515,Loss_Raw/yolo_box,2.6072754859924316
14565,Loss_Raw/yolo_box,2.5284979343414307
14615,Loss_Raw/yolo_box,2.5373828411102295
14658,Loss_Raw/yolo_box,2.359360456466675
14708,Loss_Raw/yolo_box,2.5925769805908203
14758,Loss_Raw/yolo_box,2.7289793491363525
14808,Loss_Raw/yolo_box,2.422027111053467
14858,Loss_Raw/yolo_box,2.6536333560943604
14908,Loss_Raw/yolo_box,2.485971212387085
14958,Loss_Raw/yolo_box,2.6701860427856445
15008,Loss_Raw/yolo_box,2.5488595962524414
15058,Loss_Raw/yolo_box,2.71763014793396
15108,Loss_Raw/yolo_box,2.470214605331421
15158,Loss_Raw/yolo_box,2.685375213623047
15208,Loss_Raw/yolo_box,2.4913997650146484
15258,Loss_Raw/yolo_box,2.608978509902954
15308,Loss_Raw/yolo_box,2.547023057937622
15358,Loss_Raw/yolo_box,2.647923231124878
15408,Loss_Raw/yolo_box,2.4030613899230957
15458,Loss_Raw/yolo_box,2.428163528442383
15508,Loss_Raw/yolo_box,2.4283623695373535
15558,Loss_Raw/yolo_box,2.4325180053710938
15608,Loss_Raw/yolo_box,2.687718152999878
15658,Loss_Raw/yolo_box,2.5490427017211914
15708,Loss_Raw/yolo_box,2.602975606918335
15758,Loss_Raw/yolo_box,2.630308151245117
15808,Loss_Raw/yolo_box,2.4212687015533447
15858,Loss_Raw/yolo_box,2.4607529640197754
15908,Loss_Raw/yolo_box,2.6127820014953613
15958,Loss_Raw/yolo_box,2.5732955932617188
16008,Loss_Raw/yolo_box,2.648008108139038
16058,Loss_Raw/yolo_box,2.623229503631592
16108,Loss_Raw/yolo_box,2.5267493724823
16158,Loss_Raw/yolo_box,2.4857535362243652
16208,Loss_Raw/yolo_box,2.7806766033172607
16258,Loss_Raw/yolo_box,2.570173740386963
16308,Loss_Raw/yolo_box,2.528186798095703
16358,Loss_Raw/yolo_box,2.5194199085235596
16408,Loss_Raw/yolo_box,2.3578076362609863
16458,Loss_Raw/yolo_box,2.5707643032073975
16508,Loss_Raw/yolo_box,2.4325246810913086
16558,Loss_Raw/yolo_box,2.590486526489258
16608,Loss_Raw/yolo_box,2.841533660888672
16658,Loss_Raw/yolo_box,2.7593231201171875
16708,Loss_Raw/yolo_box,2.6566712856292725
16758,Loss_Raw/yolo_box,2.6551754474639893
16808,Loss_Raw/yolo_box,2.614048480987549
16858,Loss_Raw/yolo_box,2.773815155029297
16908,Loss_Raw/yolo_box,2.570427179336548
16958,Loss_Raw/yolo_box,2.7708370685577393
17008,Loss_Raw/yolo_box,2.3751444816589355
17058,Loss_Raw/yolo_box,2.5345349311828613
17101,Loss_Raw/yolo_box,2.45458722114563
17151,Loss_Raw/yolo_box,2.5885443687438965
17201,Loss_Raw/yolo_box,2.560454845428467
17251,Loss_Raw/yolo_box,2.355023145675659
17301,Loss_Raw/yolo_box,2.4769222736358643
17351,Loss_Raw/yolo_box,2.6551411151885986
17401,Loss_Raw/yolo_box,2.3735029697418213
17451,Loss_Raw/yolo_box,2.517940044403076
17501,Loss_Raw/yolo_box,2.510201930999756
17551,Loss_Raw/yolo_box,2.6920454502105713
17601,Loss_Raw/yolo_box,2.534648895263672
17651,Loss_Raw/yolo_box,2.6713948249816895
17701,Loss_Raw/yolo_box,2.5732061862945557
17751,Loss_Raw/yolo_box,2.8215060234069824
17801,Loss_Raw/yolo_box,2.638202428817749
17851,Loss_Raw/yolo_box,2.53010630607605
17901,Loss_Raw/yolo_box,2.6060173511505127
17951,Loss_Raw/yolo_box,2.5487966537475586
18001,Loss_Raw/yolo_box,2.5882091522216797
18051,Loss_Raw/yolo_box,2.6397950649261475
18101,Loss_Raw/yolo_box,2.514866590499878
18151,Loss_Raw/yolo_box,2.3634464740753174
18201,Loss_Raw/yolo_box,2.4895904064178467
18251,Loss_Raw/yolo_box,2.6216812133789062
18301,Loss_Raw/yolo_box,2.5711607933044434
18351,Loss_Raw/yolo_box,2.5079071521759033
18401,Loss_Raw/yolo_box,2.5610992908477783
18451,Loss_Raw/yolo_box,2.680011510848999
18501,Loss_Raw/yolo_box,2.373202323913574
18551,Loss_Raw/yolo_box,2.605949640274048
18601,Loss_Raw/yolo_box,2.660158395767212
18651,Loss_Raw/yolo_box,2.5026485919952393
18701,Loss_Raw/yolo_box,2.627950429916382
18751,Loss_Raw/yolo_box,2.6255626678466797
18801,Loss_Raw/yolo_box,2.6276471614837646
18851,Loss_Raw/yolo_box,2.540919780731201
18901,Loss_Raw/yolo_box,2.6576547622680664
18951,Loss_Raw/yolo_box,2.371913433074951
19001,Loss_Raw/yolo_box,2.580012083053589
19051,Loss_Raw/yolo_box,2.6058125495910645
19101,Loss_Raw/yolo_box,2.729423761367798
19151,Loss_Raw/yolo_box,2.6647238731384277
19201,Loss_Raw/yolo_box,2.56318998336792
19251,Loss_Raw/yolo_box,2.6495425701141357
19301,Loss_Raw/yolo_box,2.4634506702423096
19351,Loss_Raw/yolo_box,2.6884796619415283
19401,Loss_Raw/yolo_box,2.6888020038604736
19451,Loss_Raw/yolo_box,2.4332804679870605
19501,Loss_Raw/yolo_box,2.600423574447632
19544,Loss_Raw/yolo_box,2.574208974838257
19594,Loss_Raw/yolo_box,2.463416814804077
19644,Loss_Raw/yolo_box,2.5744824409484863
19694,Loss_Raw/yolo_box,2.547147750854492
19744,Loss_Raw/yolo_box,2.577918529510498
19794,Loss_Raw/yolo_box,2.608767509460449
19844,Loss_Raw/yolo_box,2.4753925800323486
19894,Loss_Raw/yolo_box,2.635423183441162
19944,Loss_Raw/yolo_box,2.491297483444214
19994,Loss_Raw/yolo_box,2.6241235733032227
20044,Loss_Raw/yolo_box,2.4586219787597656
20094,Loss_Raw/yolo_box,2.6424996852874756
20144,Loss_Raw/yolo_box,2.4869840145111084
20194,Loss_Raw/yolo_box,2.468893051147461
20244,Loss_Raw/yolo_box,2.3593194484710693
20294,Loss_Raw/yolo_box,2.601041555404663
20344,Loss_Raw/yolo_box,2.619075298309326
20394,Loss_Raw/yolo_box,2.657005786895752
20444,Loss_Raw/yolo_box,2.328380823135376
20494,Loss_Raw/yolo_box,2.446540355682373
20544,Loss_Raw/yolo_box,2.5084316730499268
20594,Loss_Raw/yolo_box,2.555149793624878
20644,Loss_Raw/yolo_box,2.2210280895233154
20694,Loss_Raw/yolo_box,2.532057523727417
20744,Loss_Raw/yolo_box,2.5376172065734863
20794,Loss_Raw/yolo_box,2.539736270904541
20844,Loss_Raw/yolo_box,2.5785374641418457
20894,Loss_Raw/yolo_box,2.559037446975708
20944,Loss_Raw/yolo_box,2.5821433067321777
20994,Loss_Raw/yolo_box,2.6154303550720215
21044,Loss_Raw/yolo_box,2.5747175216674805
21094,Loss_Raw/yolo_box,2.5777077674865723
21144,Loss_Raw/yolo_box,2.6807355880737305
21194,Loss_Raw/yolo_box,2.6021339893341064
21244,Loss_Raw/yolo_box,2.719888687133789
21294,Loss_Raw/yolo_box,2.720673084259033
21344,Loss_Raw/yolo_box,2.5741729736328125
21394,Loss_Raw/yolo_box,2.5937836170196533
21444,Loss_Raw/yolo_box,2.6355862617492676
21494,Loss_Raw/yolo_box,2.4364120960235596
21544,Loss_Raw/yolo_box,2.6581854820251465
21594,Loss_Raw/yolo_box,2.491246461868286
21644,Loss_Raw/yolo_box,2.498392105102539
21694,Loss_Raw/yolo_box,2.5435900688171387
21744,Loss_Raw/yolo_box,2.4554154872894287
21794,Loss_Raw/yolo_box,2.2890403270721436
21844,Loss_Raw/yolo_box,2.499419927597046
21894,Loss_Raw/yolo_box,2.562940835952759
21944,Loss_Raw/yolo_box,2.54818058013916
21987,Loss_Raw/yolo_box,2.441687822341919
22037,Loss_Raw/yolo_box,2.629106044769287
22087,Loss_Raw/yolo_box,2.5232207775115967
22137,Loss_Raw/yolo_box,2.466980457305908
22187,Loss_Raw/yolo_box,2.7029800415039062
22237,Loss_Raw/yolo_box,2.5980613231658936
22287,Loss_Raw/yolo_box,2.6751978397369385
22337,Loss_Raw/yolo_box,2.518637180328369
22387,Loss_Raw/yolo_box,2.5207340717315674
22437,Loss_Raw/yolo_box,2.590132713317871
22487,Loss_Raw/yolo_box,2.2797272205352783
22537,Loss_Raw/yolo_box,2.526201009750366
22587,Loss_Raw/yolo_box,2.4742512702941895
22637,Loss_Raw/yolo_box,2.6898086071014404
22687,Loss_Raw/yolo_box,2.5351927280426025
22737,Loss_Raw/yolo_box,2.6847846508026123
22787,Loss_Raw/yolo_box,2.5430545806884766
22837,Loss_Raw/yolo_box,2.678762197494507
22887,Loss_Raw/yolo_box,2.472832441329956
22937,Loss_Raw/yolo_box,2.6233010292053223
22987,Loss_Raw/yolo_box,2.3874335289001465
23037,Loss_Raw/yolo_box,2.356700897216797
23087,Loss_Raw/yolo_box,2.4655039310455322
23137,Loss_Raw/yolo_box,2.717054843902588
23187,Loss_Raw/yolo_box,2.575831413269043
23237,Loss_Raw/yolo_box,2.6500046253204346
23287,Loss_Raw/yolo_box,2.720893383026123
23337,Loss_Raw/yolo_box,2.5093138217926025
23387,Loss_Raw/yolo_box,2.3623132705688477
23437,Loss_Raw/yolo_box,2.585947275161743
23487,Loss_Raw/yolo_box,2.588144302368164
23537,Loss_Raw/yolo_box,2.6731457710266113
23587,Loss_Raw/yolo_box,2.4585020542144775
23637,Loss_Raw/yolo_box,2.5854694843292236
23687,Loss_Raw/yolo_box,2.671454906463623
23737,Loss_Raw/yolo_box,2.471412420272827
23787,Loss_Raw/yolo_box,2.452948808670044
23837,Loss_Raw/yolo_box,2.564850330352783
23887,Loss_Raw/yolo_box,2.5385050773620605
23937,Loss_Raw/yolo_box,2.7102253437042236
23987,Loss_Raw/yolo_box,2.479106903076172
24037,Loss_Raw/yolo_box,2.6232190132141113
0,Loss_Raw/yolo_cls,0.32147717475891113
50,Loss_Raw/yolo_cls,0.3285444974899292
100,Loss_Raw/yolo_cls,0.3538110554218292
150,Loss_Raw/yolo_cls,0.3352429270744324
200,Loss_Raw/yolo_cls,0.31951481103897095
250,Loss_Raw/yolo_cls,0.37339282035827637
300,Loss_Raw/yolo_cls,0.34345442056655884
350,Loss_Raw/yolo_cls,0.2987538278102875
400,Loss_Raw/yolo_cls,0.30225056409835815
450,Loss_Raw/yolo_cls,0.32995322346687317
500,Loss_Raw/yolo_cls,0.37658023834228516
550,Loss_Raw/yolo_cls,0.41722825169563293
600,Loss_Raw/yolo_cls,0.3558947443962097
650,Loss_Raw/yolo_cls,0.3419738709926605
700,Loss_Raw/yolo_cls,0.315573513507843
750,Loss_Raw/yolo_cls,0.31264621019363403
800,Loss_Raw/yolo_cls,0.3557380735874176
850,Loss_Raw/yolo_cls,0.30671900510787964
900,Loss_Raw/yolo_cls,0.32784005999565125
950,Loss_Raw/yolo_cls,0.3293813467025757
1000,Loss_Raw/yolo_cls,0.34365114569664
1050,Loss_Raw/yolo_cls,0.3912050724029541
1100,Loss_Raw/yolo_cls,0.3321264386177063
1150,Loss_Raw/yolo_cls,0.3325263261795044
1200,Loss_Raw/yolo_cls,0.30560538172721863
1250,Loss_Raw/yolo_cls,0.33129000663757324
1300,Loss_Raw/yolo_cls,0.3260771930217743
1350,Loss_Raw/yolo_cls,0.32917630672454834
1400,Loss_Raw/yolo_cls,0.34040799736976624
1450,Loss_Raw/yolo_cls,0.35348355770111084
1500,Loss_Raw/yolo_cls,0.3894575238227844
1550,Loss_Raw/yolo_cls,0.3040149509906769
1600,Loss_Raw/yolo_cls,0.3558782935142517
1650,Loss_Raw/yolo_cls,0.305274099111557
1700,Loss_Raw/yolo_cls,0.3193782567977905
1750,Loss_Raw/yolo_cls,0.38094088435173035
1800,Loss_Raw/yolo_cls,0.38712355494499207
1850,Loss_Raw/yolo_cls,0.3773948550224304
1900,Loss_Raw/yolo_cls,0.3345840275287628
1950,Loss_Raw/yolo_cls,0.32601213455200195
2000,Loss_Raw/yolo_cls,0.29845353960990906
2050,Loss_Raw/yolo_cls,0.3204655349254608
2100,Loss_Raw/yolo_cls,0.34785038232803345
2150,Loss_Raw/yolo_cls,0.32820653915405273
2200,Loss_Raw/yolo_cls,0.32902732491493225
2250,Loss_Raw/yolo_cls,0.262870728969574
2300,Loss_Raw/yolo_cls,0.3405569791793823
2350,Loss_Raw/yolo_cls,0.3419575095176697
2400,Loss_Raw/yolo_cls,0.324241578578949
2443,Loss_Raw/yolo_cls,0.3351472020149231
2493,Loss_Raw/yolo_cls,0.34773609042167664
2543,Loss_Raw/yolo_cls,0.2973140478134155
2593,Loss_Raw/yolo_cls,0.3281714618206024
2643,Loss_Raw/yolo_cls,0.32749688625335693
2693,Loss_Raw/yolo_cls,0.3301975727081299
2743,Loss_Raw/yolo_cls,0.36068007349967957
2793,Loss_Raw/yolo_cls,0.28896355628967285
2843,Loss_Raw/yolo_cls,0.3058950901031494
2893,Loss_Raw/yolo_cls,0.3248060345649719
2943,Loss_Raw/yolo_cls,0.34272509813308716
2993,Loss_Raw/yolo_cls,0.3225257098674774
3043,Loss_Raw/yolo_cls,0.3437820076942444
3093,Loss_Raw/yolo_cls,0.3499186038970947
3143,Loss_Raw/yolo_cls,0.3559982478618622
3193,Loss_Raw/yolo_cls,0.348419725894928
3243,Loss_Raw/yolo_cls,0.3680579960346222
3293,Loss_Raw/yolo_cls,0.3762187957763672
3343,Loss_Raw/yolo_cls,0.35519272089004517
3393,Loss_Raw/yolo_cls,0.3614150583744049
3443,Loss_Raw/yolo_cls,0.28251442313194275
3493,Loss_Raw/yolo_cls,0.3417215049266815
3543,Loss_Raw/yolo_cls,0.37655937671661377
3593,Loss_Raw/yolo_cls,0.3328731656074524
3643,Loss_Raw/yolo_cls,0.34210747480392456
3693,Loss_Raw/yolo_cls,0.2951400578022003
3743,Loss_Raw/yolo_cls,0.36355260014533997
3793,Loss_Raw/yolo_cls,0.2851763963699341
3843,Loss_Raw/yolo_cls,0.3324720561504364
3893,Loss_Raw/yolo_cls,0.3440956771373749
3943,Loss_Raw/yolo_cls,0.3072667419910431
3993,Loss_Raw/yolo_cls,0.34758955240249634
4043,Loss_Raw/yolo_cls,0.32819250226020813
4093,Loss_Raw/yolo_cls,0.33186075091362
4143,Loss_Raw/yolo_cls,0.35121291875839233
4193,Loss_Raw/yolo_cls,0.3212185502052307
4243,Loss_Raw/yolo_cls,0.36500003933906555
4293,Loss_Raw/yolo_cls,0.3496524393558502
4343,Loss_Raw/yolo_cls,0.32858696579933167
4393,Loss_Raw/yolo_cls,0.2557402551174164
4443,Loss_Raw/yolo_cls,0.32570672035217285
4493,Loss_Raw/yolo_cls,0.3043246567249298
4543,Loss_Raw/yolo_cls,0.3279360830783844
4593,Loss_Raw/yolo_cls,0.3215812146663666
4643,Loss_Raw/yolo_cls,0.34068065881729126
4693,Loss_Raw/yolo_cls,0.31446149945259094
4743,Loss_Raw/yolo_cls,0.33806753158569336
4793,Loss_Raw/yolo_cls,0.3464352786540985
4843,Loss_Raw/yolo_cls,0.36282774806022644
4886,Loss_Raw/yolo_cls,0.318529337644577
4936,Loss_Raw/yolo_cls,0.3488540053367615
4986,Loss_Raw/yolo_cls,0.30420008301734924
5036,Loss_Raw/yolo_cls,0.3061583340167999
5086,Loss_Raw/yolo_cls,0.3260134160518646
5136,Loss_Raw/yolo_cls,0.29084110260009766
5186,Loss_Raw/yolo_cls,0.335035115480423
5236,Loss_Raw/yolo_cls,0.33367812633514404
5286,Loss_Raw/yolo_cls,0.3138902187347412
5336,Loss_Raw/yolo_cls,0.35344451665878296
5386,Loss_Raw/yolo_cls,0.2843400239944458
5436,Loss_Raw/yolo_cls,0.3504047095775604
5486,Loss_Raw/yolo_cls,0.307547003030777
5536,Loss_Raw/yolo_cls,0.33827266097068787
5586,Loss_Raw/yolo_cls,0.32480987906455994
5636,Loss_Raw/yolo_cls,0.3228965699672699
5686,Loss_Raw/yolo_cls,0.35356253385543823
5736,Loss_Raw/yolo_cls,0.3098200559616089
5786,Loss_Raw/yolo_cls,0.36138930916786194
5836,Loss_Raw/yolo_cls,0.2887539863586426
5886,Loss_Raw/yolo_cls,0.3187006115913391
5936,Loss_Raw/yolo_cls,0.33398258686065674
5986,Loss_Raw/yolo_cls,0.32054024934768677
6036,Loss_Raw/yolo_cls,0.324086993932724
6086,Loss_Raw/yolo_cls,0.36369314789772034
6136,Loss_Raw/yolo_cls,0.3274150490760803
6186,Loss_Raw/yolo_cls,0.35041600465774536
6236,Loss_Raw/yolo_cls,0.29683107137680054
6286,Loss_Raw/yolo_cls,0.30820655822753906
6336,Loss_Raw/yolo_cls,0.34798938035964966
6386,Loss_Raw/yolo_cls,0.29777929186820984
6436,Loss_Raw/yolo_cls,0.3311043679714203
6486,Loss_Raw/yolo_cls,0.26595690846443176
6536,Loss_Raw/yolo_cls,0.3453522026538849
6586,Loss_Raw/yolo_cls,0.30114877223968506
6636,Loss_Raw/yolo_cls,0.323455274105072
6686,Loss_Raw/yolo_cls,0.31452423334121704
6736,Loss_Raw/yolo_cls,0.31652775406837463
6786,Loss_Raw/yolo_cls,0.3227667808532715
6836,Loss_Raw/yolo_cls,0.28312698006629944
6886,Loss_Raw/yolo_cls,0.35775965452194214
6936,Loss_Raw/yolo_cls,0.3241845369338989
6986,Loss_Raw/yolo_cls,0.3615078032016754
7036,Loss_Raw/yolo_cls,0.3383500576019287
7086,Loss_Raw/yolo_cls,0.2957516610622406
7136,Loss_Raw/yolo_cls,0.3113724887371063
7186,Loss_Raw/yolo_cls,0.3563520908355713
7236,Loss_Raw/yolo_cls,0.35062238574028015
7286,Loss_Raw/yolo_cls,0.31042250990867615
7329,Loss_Raw/yolo_cls,0.3521166145801544
7379,Loss_Raw/yolo_cls,0.32709363102912903
7429,Loss_Raw/yolo_cls,0.34338730573654175
7479,Loss_Raw/yolo_cls,0.32935377955436707
7529,Loss_Raw/yolo_cls,0.34058043360710144
7579,Loss_Raw/yolo_cls,0.3298564553260803
7629,Loss_Raw/yolo_cls,0.32146549224853516
7679,Loss_Raw/yolo_cls,0.3658083379268646
7729,Loss_Raw/yolo_cls,0.3427554666996002
7779,Loss_Raw/yolo_cls,0.319411039352417
7829,Loss_Raw/yolo_cls,0.3011472225189209
7879,Loss_Raw/yolo_cls,0.3557630777359009
7929,Loss_Raw/yolo_cls,0.32177266478538513
7979,Loss_Raw/yolo_cls,0.3249342739582062
8029,Loss_Raw/yolo_cls,0.31311744451522827
8079,Loss_Raw/yolo_cls,0.323011189699173
8129,Loss_Raw/yolo_cls,0.3045986592769623
8179,Loss_Raw/yolo_cls,0.30854499340057373
8229,Loss_Raw/yolo_cls,0.37061700224876404
8279,Loss_Raw/yolo_cls,0.3136192262172699
8329,Loss_Raw/yolo_cls,0.31172022223472595
8379,Loss_Raw/yolo_cls,0.32178834080696106
8429,Loss_Raw/yolo_cls,0.31122779846191406
8479,Loss_Raw/yolo_cls,0.2909926772117615
8529,Loss_Raw/yolo_cls,0.31538647413253784
8579,Loss_Raw/yolo_cls,0.34150582551956177
8629,Loss_Raw/yolo_cls,0.32339605689048767
8679,Loss_Raw/yolo_cls,0.3442448377609253
8729,Loss_Raw/yolo_cls,0.3379725515842438
8779,Loss_Raw/yolo_cls,0.3140347898006439
8829,Loss_Raw/yolo_cls,0.3346807062625885
8879,Loss_Raw/yolo_cls,0.3549567759037018
8929,Loss_Raw/yolo_cls,0.31142982840538025
8979,Loss_Raw/yolo_cls,0.296254426240921
9029,Loss_Raw/yolo_cls,0.3368523120880127
9079,Loss_Raw/yolo_cls,0.32214805483818054
9129,Loss_Raw/yolo_cls,0.35617685317993164
9179,Loss_Raw/yolo_cls,0.35841816663742065
9229,Loss_Raw/yolo_cls,0.33193570375442505
9279,Loss_Raw/yolo_cls,0.2916211783885956
9329,Loss_Raw/yolo_cls,0.3179692327976227
9379,Loss_Raw/yolo_cls,0.3285146653652191
9429,Loss_Raw/yolo_cls,0.32520538568496704
9479,Loss_Raw/yolo_cls,0.2966904938220978
9529,Loss_Raw/yolo_cls,0.32618606090545654
9579,Loss_Raw/yolo_cls,0.3396519422531128
9629,Loss_Raw/yolo_cls,0.31158387660980225
9679,Loss_Raw/yolo_cls,0.34980738162994385
9729,Loss_Raw/yolo_cls,0.3138843774795532
9772,Loss_Raw/yolo_cls,0.2986331284046173
9822,Loss_Raw/yolo_cls,0.3168584108352661
9872,Loss_Raw/yolo_cls,0.3158033490180969
9922,Loss_Raw/yolo_cls,0.3241814374923706
9972,Loss_Raw/yolo_cls,0.3503069579601288
10022,Loss_Raw/yolo_cls,0.33210834860801697
10072,Loss_Raw/yolo_cls,0.2829362750053406
10122,Loss_Raw/yolo_cls,0.3148227334022522
10172,Loss_Raw/yolo_cls,0.32977673411369324
10222,Loss_Raw/yolo_cls,0.2935098707675934
10272,Loss_Raw/yolo_cls,0.3279144763946533
10322,Loss_Raw/yolo_cls,0.2918934226036072
10372,Loss_Raw/yolo_cls,0.30847522616386414
10422,Loss_Raw/yolo_cls,0.27021434903144836
10472,Loss_Raw/yolo_cls,0.3435971438884735
10522,Loss_Raw/yolo_cls,0.3271980583667755
10572,Loss_Raw/yolo_cls,0.305970162153244
10622,Loss_Raw/yolo_cls,0.36571019887924194
10672,Loss_Raw/yolo_cls,0.32753273844718933
10722,Loss_Raw/yolo_cls,0.323522686958313
10772,Loss_Raw/yolo_cls,0.3156331479549408
10822,Loss_Raw/yolo_cls,0.34355372190475464
10872,Loss_Raw/yolo_cls,0.32342588901519775
10922,Loss_Raw/yolo_cls,0.2860974073410034
10972,Loss_Raw/yolo_cls,0.34368014335632324
11022,Loss_Raw/yolo_cls,0.3412661850452423
11072,Loss_Raw/yolo_cls,0.3353639841079712
11122,Loss_Raw/yolo_cls,0.30361470580101013
11172,Loss_Raw/yolo_cls,0.3076379895210266
11222,Loss_Raw/yolo_cls,0.30742090940475464
11272,Loss_Raw/yolo_cls,0.31452691555023193
11322,Loss_Raw/yolo_cls,0.3076358735561371
11372,Loss_Raw/yolo_cls,0.3370858132839203
11422,Loss_Raw/yolo_cls,0.33328455686569214
11472,Loss_Raw/yolo_cls,0.35045507550239563
11522,Loss_Raw/yolo_cls,0.29362186789512634
11572,Loss_Raw/yolo_cls,0.3612545132637024
11622,Loss_Raw/yolo_cls,0.305020272731781
11672,Loss_Raw/yolo_cls,0.28343597054481506
11722,Loss_Raw/yolo_cls,0.3549158275127411
11772,Loss_Raw/yolo_cls,0.34335267543792725
11822,Loss_Raw/yolo_cls,0.31061825156211853
11872,Loss_Raw/yolo_cls,0.3209351897239685
11922,Loss_Raw/yolo_cls,0.3377598822116852
11972,Loss_Raw/yolo_cls,0.34007707238197327
12022,Loss_Raw/yolo_cls,0.29148349165916443
12072,Loss_Raw/yolo_cls,0.34280645847320557
12122,Loss_Raw/yolo_cls,0.37919819355010986
12172,Loss_Raw/yolo_cls,0.37716144323349
12215,Loss_Raw/yolo_cls,0.2977864444255829
12265,Loss_Raw/yolo_cls,0.3250732421875
12315,Loss_Raw/yolo_cls,0.34011828899383545
12365,Loss_Raw/yolo_cls,0.30722495913505554
12415,Loss_Raw/yolo_cls,0.33193519711494446
12465,Loss_Raw/yolo_cls,0.3058580756187439
12515,Loss_Raw/yolo_cls,0.30523961782455444
12565,Loss_Raw/yolo_cls,0.28875699639320374
12615,Loss_Raw/yolo_cls,0.32984963059425354
12665,Loss_Raw/yolo_cls,0.2871781587600708
12715,Loss_Raw/yolo_cls,0.32092270255088806
12765,Loss_Raw/yolo_cls,0.2852664291858673
12815,Loss_Raw/yolo_cls,0.33050888776779175
12865,Loss_Raw/yolo_cls,0.34517011046409607
12915,Loss_Raw/yolo_cls,0.35291922092437744
12965,Loss_Raw/yolo_cls,0.33571043610572815
13015,Loss_Raw/yolo_cls,0.355857253074646
13065,Loss_Raw/yolo_cls,0.31861263513565063
13115,Loss_Raw/yolo_cls,0.33309274911880493
13165,Loss_Raw/yolo_cls,0.35501423478126526
13215,Loss_Raw/yolo_cls,0.3292117714881897
13265,Loss_Raw/yolo_cls,0.31500908732414246
13315,Loss_Raw/yolo_cls,0.28502556681632996
13365,Loss_Raw/yolo_cls,0.3438659906387329
13415,Loss_Raw/yolo_cls,0.28899115324020386
13465,Loss_Raw/yolo_cls,0.30470263957977295
13515,Loss_Raw/yolo_cls,0.314745157957077
13565,Loss_Raw/yolo_cls,0.34297800064086914
13615,Loss_Raw/yolo_cls,0.37270140647888184
13665,Loss_Raw/yolo_cls,0.308788925409317
13715,Loss_Raw/yolo_cls,0.32113659381866455
13765,Loss_Raw/yolo_cls,0.31407931447029114
13815,Loss_Raw/yolo_cls,0.3302985429763794
13865,Loss_Raw/yolo_cls,0.32028964161872864
13915,Loss_Raw/yolo_cls,0.327815443277359
13965,Loss_Raw/yolo_cls,0.3793673813343048
14015,Loss_Raw/yolo_cls,0.2885745167732239
14065,Loss_Raw/yolo_cls,0.35410115122795105
14115,Loss_Raw/yolo_cls,0.3602185845375061
14165,Loss_Raw/yolo_cls,0.3055630326271057
14215,Loss_Raw/yolo_cls,0.3039294481277466
14265,Loss_Raw/yolo_cls,0.3865324854850769
14315,Loss_Raw/yolo_cls,0.31942054629325867
14365,Loss_Raw/yolo_cls,0.338320791721344
14415,Loss_Raw/yolo_cls,0.33966076374053955
14465,Loss_Raw/yolo_cls,0.33520254492759705
14515,Loss_Raw/yolo_cls,0.3254111111164093
14565,Loss_Raw/yolo_cls,0.3329481780529022
14615,Loss_Raw/yolo_cls,0.3777702748775482
14658,Loss_Raw/yolo_cls,0.27892106771469116
14708,Loss_Raw/yolo_cls,0.34436917304992676
14758,Loss_Raw/yolo_cls,0.3010028302669525
14808,Loss_Raw/yolo_cls,0.32223057746887207
