t,frame,mode,bx,by,bz,roll,pitch,yaw,vx,vy,vz,wx,wy,wz,cmd_vx,cmd_yaw,roll_bal,pitch_bal,front_right_fx,front_right_fy,front_right_fz,front_right_contact,front_right_tau_coxa,front_right_tau_femur,front_right_tau_tibia,front_right_state,front_left_fx,front_left_fy,front_left_fz,front_left_contact,front_left_tau_coxa,front_left_tau_femur,front_left_tau_tibia,front_left_state,mid_right_fx,mid_right_fy,mid_right_fz,mid_right_contact,mid_right_tau_coxa,mid_right_tau_femur,mid_right_tau_tibia,mid_right_state,mid_left_fx,mid_left_fy,mid_left_fz,mid_left_contact,mid_left_tau_coxa,mid_left_tau_femur,mid_left_tau_tibia,mid_left_state,rear_right_fx,rear_right_fy,rear_right_fz,rear_right_contact,rear_right_tau_coxa,rear_right_tau_femur,rear_right_tau_tibia,rear_right_state,rear_left_fx,rear_left_fy,rear_left_fz,rear_left_contact,rear_left_tau_coxa,rear_left_tau_femur,rear_left_tau_tibia,rear_left_state
62.657,5636,7,0.6821,0.3374,0.2146,-0.0003,0.0014,0.2264,0.0031,0.0000,-0.0006,0.0408,-0.0613,-0.0190,0.000,0.000,-0.0002,0.0009,0.9091,0.2000,0.0147,1,0.375,0.433,0.521,STANCE,0.8375,0.5805,0.0140,1,0.982,2.940,1.642,STANCE,0.6597,-0.0115,0.0143,1,0.571,0.939,0.305,STANCE,0.5095,0.6416,0.0148,1,0.744,0.344,0.150,STANCE,0.5172,0.0614,0.0852,0,0.001,0.072,0.022,PROBE,0.2604,0.4304,0.0142,1,1.285,0.160,0.013,STANCE
62.729,5640,7,0.6821,0.3374,0.2146,0.0001,0.0004,0.2261,0.0023,0.0015,-0.0006,0.0251,-0.0390,-0.0099,0.000,0.000,-0.0002,0.0010,0.9091,0.2000,0.0147,1,0.181,0.175,0.511,STANCE,0.8340,0.5740,0.0140,1,0.725,2.173,1.182,STANCE,0.6597,-0.0115,0.0143,1,0.490,0.748,0.246,STANCE,0.5096,0.6417,0.0148,1,0.888,0.409,0.108,STANCE,0.5202,0.0675,0.0751,0,0.000,0.070,0.012,PROBE,0.2604,0.4304,0.0142,1,0.608,0.009,0.063,STANCE
62.749,5644,7,0.6822,0.3374,0.2146,0.0002,0.0000,0.2260,0.0031,0.0012,-0.0019,0.0061,-0.0111,-0.0077,0.000,0.000,-0.0000,0.0006,0.9091,0.2000,0.0146,1,0.020,0.014,0.552,STANCE,0.8315,0.5696,0.0140,1,0.490,1.480,0.796,STANCE,0.6596,-0.0115,0.0143,1,0.421,0.619,0.206,STANCE,0.5096,0.6417,0.0147,1,0.630,0.544,0.108,STANCE,0.5236,0.0749,0.0659,0,0.000,0.071,0.005,PROBE,0.2604,0.4304,0.0143,1,0.387,0.060,0.091,STANCE
62.817,5648,7,0.6822,0.3374,0.2145,0.0002,-0.0000,0.2259,0.0027,0.0006,-0.0018,-0.0009,0.0008,-0.0058,0.000,0.000,0.0001,0.0003,0.9091,0.2000,0.0146,1,0.021,0.052,0.561,STANCE,0.8299,0.5666,0.0141,1,0.383,1.160,0.618,STANCE,0.6596,-0.0115,0.0144,1,0.397,0.599,0.185,STANCE,0.5097,0.6417,0.0147,1,0.534,0.589,0.135,STANCE,0.5276,0.0832,0.0574,0,0.000,0.072,0.001,PROBE,0.2604,0.4304,0.0144,1,0.302,0.045,0.099,STANCE
62.838,5652,7,0.6822,0.3375,0.2145,0.0002,0.0000,0.2258,0.0019,0.0007,-0.0014,-0.0019,0.0033,-0.0035,0.000,0.000,0.0001,0.0001,0.9091,0.2000,0.0145,1,0.004,0.004,0.587,STANCE,0.8288,0.5645,0.0142,1,0.361,1.096,0.576,STANCE,0.6596,-0.0115,0.0144,1,0.428,0.640,0.192,STANCE,0.5097,0.6417,0.0146,1,0.575,0.536,0.128,STANCE,0.5319,0.0923,0.0498,0,0.000,0.005,0.011,PROBE,0.2604,0.4304,0.0144,1,0.348,0.012,0.100,STANCE
62.897,5656,7,0.6823,0.3375,0.2145,0.0002,0.0001,0.2258,0.0013,0.0007,-0.0010,-0.0024,0.0036,-0.0020,0.000,0.000,0.0001,0.0001,0.9091,0.2001,0.0145,1,0.038,0.090,0.627,STANCE,0.8280,0.5632,0.0142,1,0.413,1.271,0.656,STANCE,0.6596,-0.0115,0.0144,1,0.533,0.653,0.205,STANCE,0.5097,0.6417,0.0146,1,0.641,0.518,0.141,STANCE,0.5354,0.0999,0.0442,0,0.000,0.010,0.006,PROBE,0.2604,0.4304,0.0144,1,0.460,0.005,0.092,STANCE
62.917,5660,7,0.6823,0.3375,0.2145,0.0001,0.0001,0.2257,0.0010,0.0009,-0.0006,-0.0022,0.0028,-0.0015,0.000,0.000,0.0001,0.0001,0.9090,0.2001,0.0145,1,0.075,0.133,0.641,STANCE,0.8275,0.5623,0.0143,1,0.456,1.443,0.738,STANCE,0.6596,-0.0115,0.0144,1,0.581,0.676,0.229,STANCE,0.5097,0.6418,0.0146,1,0.658,0.525,0.164,STANCE,0.5379,0.1051,0.0407,0,0.000,0.015,0.002,PROBE,0.2604,0.4304,0.0144,1,0.563,0.002,0.092,STANCE
62.980,5664,7,0.6823,0.3375,0.2145,0.0001,0.0002,0.2257,0.0009,0.0011,-0.0004,-0.0017,0.0019,-0.0015,0.000,0.000,0.0001,0.0001,0.9090,0.2001,0.0145,1,0.111,0.161,0.650,STANCE,0.8272,0.5617,0.0143,1,0.461,1.581,0.806,STANCE,0.6596,-0.0115,0.0144,1,0.615,0.708,0.251,STANCE,0.5097,0.6418,0.0146,1,0.647,0.526,0.183,STANCE,0.5395,0.1086,0.0385,0,0.000,0.019,0.001,PROBE,0.2604,0.4304,0.0145,1,0.639,0.019,0.098,STANCE
63.000,5668,7,0.6823,0.3375,0.2145,0.0001,0.0002,0.2257,0.0009,0.0018,-0.0003,-0.0014,0.0019,-0.0012,0.000,0.000,0.0001,0.0002,0.9090,0.2001,0.0145,1,0.138,0.174,0.653,STANCE,0.8270,0.5613,0.0143,1,0.451,1.686,0.858,STANCE,0.6596,-0.0115,0.0144,1,0.626,0.745,0.278,STANCE,0.5096,0.6418,0.0146,1,0.614,0.524,0.199,STANCE,0.5406,0.1110,0.0371,0,0.000,0.021,0.003,PROBE,0.2604,0.4304,0.0145,1,0.703,0.036,0.108,STANCE
63.064,5672,7,0.6823,0.3376,0.2145,0.0001,0.0002,0.2257,0.0010,0.0020,-0.0003,0.0005,0.0002,-0.0008,0.000,0.000,0.0001,0.0002,0.9090,0.2002,0.0145,1,0.141,0.181,0.664,STANCE,0.8270,0.5612,0.0143,1,0.474,1.668,0.845,STANCE,0.6596,-0.0115,0.0144,1,0.662,0.780,0.312,STANCE,0.5096,0.6419,0.0146,1,0.598,0.553,0.217,STANCE,0.5414,0.1126,0.0362,0,0.000,0.023,0.004,PROBE,0.2604,0.4304,0.0145,1,0.818,0.043,0.109,STANCE
63.085,5676,7,0.6824,0.3376,0.2144,0.0001,0.0002,0.2257,0.0008,0.0018,-0.0002,0.0003,-0.0004,-0.0005,0.000,0.000,0.0001,0.0002,0.9090,0.2002,0.0144,1,0.136,0.202,0.683,STANCE,0.8270,0.5612,0.0143,1,0.490,1.606,0.809,STANCE,0.6596,-0.0116,0.0145,1,0.690,0.807,0.336,STANCE,0.5096,0.6419,0.0146,1,0.560,0.596,0.248,STANCE,0.5419,0.1137,0.0356,0,0.000,0.023,0.004,PROBE,0.2604,0.4304,0.0145,1,0.873,0.047,0.113,STANCE
63.155,5680,7,0.6824,0.3376,0.2144,0.0001,0.0002,0.2257,0.0006,0.0015,-0.0002,-0.0006,0.0007,-0.0000,0.000,0.000,0.0001,0.0002,0.9090,0.2002,0.0144,1,0.133,0.224,0.702,STANCE,0.8270,0.5612,0.0143,1,0.511,1.572,0.792,STANCE,0.6596,-0.0116,0.0145,1,0.718,0.839,0.363,STANCE,0.5096,0.6420,0.0146,1,0.532,0.642,0.283,STANCE,0.5422,0.1144,0.0352,0,0.000,0.025,0.005,PROBE,0.2604,0.4304,0.0145,1,0.934,0.054,0.118,STANCE
63.175,5684,7,0.6824,0.3376,0.2144,0.0001,0.0002,0.2257,0.0003,0.0014,-0.0002,-0.0012,0.0019,0.0004,0.000,0.000,0.0001,0.0002,0.9090,0.2002,0.0144,1,0.124,0.245,0.720,STANCE,0.8270,0.5612,0.0142,1,0.532,1.543,0.773,STANCE,0.6596,-0.0116,0.0145,1,0.739,0.869,0.389,STANCE,0.5096,0.6420,0.0146,1,0.505,0.692,0.323,STANCE,0.5424,0.1149,0.0350,0,0.000,0.026,0.006,PROBE,0.2604,0.4304,0.0145,1,0.987,0.064,0.125,STANCE
63.249,5688,7,0.6824,0.3377,0.2144,0.0001,0.0003,0.2257,0.0002,0.0013,-0.0002,-0.0007,0.0007,0.0002,0.000,0.000,0.0001,0.0002,0.9090,0.2003,0.0144,1,0.111,0.265,0.737,STANCE,0.8270,0.5612,0.0142,1,0.554,1.521,0.758,STANCE,0.6596,-0.0116,0.0145,1,0.752,0.896,0.413,STANCE,0.5096,0.6421,0.0146,1,0.478,0.746,0.367,STANCE,0.5426,0.1153,0.0348,0,0.000,0.026,0.006,PROBE,0.2604,0.4304,0.0145,1,1.032,0.077,0.134,STANCE
63.269,5692,7,0.6824,0.3377,0.2144,0.0001,0.0003,0.2257,-0.0000,0.0012,-0.0001,-0.0004,-0.0001,0.0001,0.000,0.000,0.0001,0.0002,0.9090,0.2003,0.0144,1,0.094,0.281,0.752,STANCE,0.8269,0.5612,0.0142,1,0.569,1.472,0.722,STANCE,0.6595,-0.0116,0.0145,1,0.755,0.919,0.436,STANCE,0.5095,0.6421,0.0146,1,0.444,0.802,0.414,STANCE,0.5427,0.1155,0.0347,0,0.000,0.024,0.006,PROBE,0.2604,0.4304,0.0145,1,1.061,0.095,0.147,STANCE
63.342,5696,7,0.6824,0.3377,0.2144,0.0001,0.0003,0.2257,-0.0002,0.0012,-0.0001,-0.0003,-0.0003,0.0002,0.000,0.000,0.0001,0.0002,0.9090,0.2003,0.0144,1,0.083,0.300,0.768,STANCE,0.8269,0.5612,0.0142,1,0.600,1.486,0.732,STANCE,0.6595,-0.0116,0.0145,1,0.771,0.953,0.465,STANCE,0.5095,0.6422,0.0146,1,0.432,0.866,0.468,STANCE,0.5427,0.1156,0.0346,0,0.000,0.025,0.006,PROBE,0.2604,0.4304,0.0145,1,1.115,0.111,0.159,STANCE
63.363,5700,7,0.6824,0.3377,0.2144,0.0001,0.0003,0.2257,-0.0003,0.0012,-0.0001,-0.0003,-0.0004,0.0003,0.000,0.000,0.0001,0.0002,0.9089,0.2004,0.0144,1,0.071,0.315,0.781,STANCE,0.8269,0.5612,0.0142,1,0.623,1.470,0.720,STANCE,0.6595,-0.0116,0.0145,1,0.776,0.983,0.492,STANCE,0.5095,0.6423,0.0147,1,0.413,0.935,0.526,STANCE,0.5428,0.1157,0.0346,0,0.000,0.025,0.006,PROBE,0.2604,0.4304,0.0145,1,1.152,0.132,0.173,STANCE
63.435,5704,7,0.6824,0.3377,0.2144,0.0001,0.0003,0.2257,-0.0005,0.0012,-0.0001,-0.0003,-0.0001,0.0005,0.000,0.000,0.0001,0.0003,0.9089,0.2004,0.0144,1,0.063,0.328,0.793,STANCE,0.8269,0.5612,0.0142,1,0.651,1.468,0.719,STANCE,0.6595,-0.0116,0.0145,1,0.783,1.017,0.521,STANCE,0.5094,0.6423,0.0147,1,0.402,1.012,0.591,STANCE,0.5428,0.1158,0.0345,0,0.000,0.026,0.006,PROBE,0.2604,0.4304,0.0145,1,1.194,0.155,0.189,STANCE
63.455,5708,7,0.6824,0.3378,0.2144,0.0001,0.0003,0.2257,-0.0007,0.0012,-0.0000,-0.0003,-0.0006,0.0006,0.000,0.000,0.0001,0.0003,0.9089,0.2004,0.0144,1,0.058,0.335,0.801,STANCE,0.8269,0.5612,0.0142,1,0.676,1.454,0.705,STANCE,0.6595,-0.0117,0.0145,1,0.783,1.047,0.550,STANCE,0.5094,0.6424,0.0147,1,0.388,1.096,0.661,STANCE,0.5428,0.1159,0.0345,0,0.000,0.025,0.006,PROBE,0.2604,0.4304,0.0145,1,1.228,0.180,0.207,STANCE
63.529,5712,7,0.6823,0.3378,0.2144,0.0000,0.0003,0.2257,-0.0008,0.0012,-0.0000,-0.0004,-0.0007,0.0007,0.000,0.000,0.0001,0.0003,0.9089,0.2004,0.0144,1,0.055,0.338,0.806,STANCE,0.8269,0.5612,0.0142,1,0.698,1.428,0.684,STANCE,0.6595,-0.0117,0.0146,1,0.776,1.077,0.578,STANCE,0.5093,0.6425,0.0147,1,0.373,1.188,0.739,STANCE,0.5428,0.1159,0.0345,0,0.000,0.025,0.006,PROBE,0.2604,0.4304,0.0144,1,1.255,0.210,0.228,STANCE
63.549,5716,7,0.6823,0.3378,0.2144,0.0000,0.0003,0.2257,-0.0010,0.0013,-0.0000,-0.0003,-0.0006,0.0009,0.000,0.000,0.0000,0.0003,0.9089,0.2005,0.0144,1,0.055,0.341,0.811,STANCE,0.8268,0.5612,0.0142,1,0.733,1.438,0.691,STANCE,0.6594,-0.0117,0.0146,1,0.778,1.115,0.611,STANCE,0.5092,0.6426,0.0147,1,0.376,1.293,0.827,STANCE,0.5428,0.1160,0.0345,0,0.000,0.026,0.006,PROBE,0.2604,0.4304,0.0144,1,1.298,0.240,0.248,STANCE
63.624,5720,7,0.6823,0.3378,0.2144,0.0000,0.0003,0.2258,-0.0010,0.0011,0.0000,-0.0001,-0.0007,0.0007,0.000,0.000,0.0000,0.0003,0.9088,0.2005,0.0144,1,0.044,0.358,0.825,STANCE,0.8268,0.5612,0.0142,1,0.725,1.416,0.674,STANCE,0.6594,-0.0117,0.0146,1,0.789,1.144,0.636,STANCE,0.5092,0.6426,0.0147,1,0.346,1.306,0.835,STANCE,0.5428,0.1160,0.0345,0,0.000,0.025,0.006,PROBE,0.2605,0.4304,0.0144,1,1.314,0.267,0.266,STANCE
63.644,5724,7,0.6823,0.3378,0.2144,0.0000,0.0003,0.2258,-0.0010,0.0010,0.0000,0.0004,-0.0002,0.0011,0.000,0.000,0.0000,0.0003,0.9088,0.2005,0.0144,1,0.031,0.382,0.843,STANCE,0.8268,0.5612,0.0142,1,0.730,1.425,0.684,STANCE,0.6594,-0.0117,0.0146,1,0.809,1.180,0.663,STANCE,0.5092,0.6426,0.0147,1,0.337,1.330,0.856,STANCE,0.5428,0.1160,0.0345,0,0.000,0.026,0.007,PROBE,0.2605,0.4304,0.0144,1,1.341,0.293,0.281,STANCE
63.713,5728,7,0.6823,0.3379,0.2144,0.0000,0.0003,0.2258,-0.0010,0.0009,0.0001,0.0000,0.0006,0.0009,0.000,0.000,0.0000,0.0003,0.9088,0.2005,0.0144,1,0.011,0.415,0.867,STANCE,0.8268,0.5613,0.0142,1,0.716,1.419,0.681,STANCE,0.6594,-0.0117,0.0146,1,0.831,1.210,0.688,STANCE,0.5092,0.6426,0.0147,1,0.312,1.301,0.829,STANCE,0.5428,0.1160,0.0345,0,0.000,0.026,0.006,PROBE,0.2605,0.4304,0.0144,1,1.356,0.316,0.295,STANCE
63.733,5732,7,0.6823,0.3379,0.2144,0.0000,0.0003,0.2258,-0.0009,0.0006,-0.0001,0.0017,-0.0006,-0.0030,0.000,0.000,0.0000,0.0003,0.9088,0.2006,0.0144,1,0.110,0.490,0.914,STANCE,0.8268,0.5613,0.0142,1,0.692,1.452,0.694,STANCE,0.6594,-0.0117,0.0146,1,0.840,1.223,0.703,STANCE,0.5091,0.6426,0.0148,1,0.327,1.211,0.775,STANCE,0.5428,0.1160,0.0345,0,0.000,0.026,0.006,PROBE,0.2605,0.4304,0.0144,1,1.388,0.358,0.325,STANCE
63.796,5736,7,0.6822,0.3379,0.2144,0.0001,0.0003,0.2258,-0.0008,0.0003,-0.0000,0.0002,0.0008,-0.0016,0.000,0.000,0.0000,0.0003,0.9087,0.2007,0.0145,1,0.034,0.648,1.043,STANCE,0.8267,0.5613,0.0142,1,0.716,1.449,0.699,STANCE,0.6593,-0.0118,0.0146,1,0.860,1.244,0.731,STANCE,0.5090,0.6428,0.0148,1,0.267,1.139,0.730,STANCE,0.5427,0.1161,0.0345,0,0.000,0.027,0.006,PROBE,0.2605,0.4304,0.0143,1,1.447,0.375,0.342,STANCE
63.817,5740,7,0.6822,0.3379,0.2144,0.0001,0.0003,0.2257,-0.0010,0.0002,0.0001,-0.0005,0.0001,-0.0009,0.000,0.000,0.0001,0.0003,0.9086,0.2007,0.0145,1,0.071,0.846,1.195,STANCE,0.8267,0.5613,0.0142,1,0.738,1.408,0.673,STANCE,0.6593,-0.0118,0.0146,1,0.870,1.254,0.756,STANCE,0.5089,0.6430,0.0148,1,0.213,1.011,0.650,STANCE,0.5427,0.1161,0.0345,0,0.000,0.026,0.006,PROBE,0.2605,0.4304,0.0143,1,1.465,0.394,0.363,STANCE
63.879,5744,7,0.6822,0.3379,0.2144,0.0001,0.0003,0.2258,-0.0006,0.0009,0.0003,0.0015,-0.0022,0.0034,0.000,0.000,0.0001,0.0003,0.9085,0.2008,0.0146,1,0.149,1.081,1.368,STANCE,0.8267,0.5613,0.0142,1,0.776,1.359,0.644,STANCE,0.6593,-0.0118,0.0146,1,0.869,1.215,0.737,STANCE,0.5086,0.6432,0.0149,1,0.171,0.857,0.552,STANCE,0.5427,0.1161,0.0345,0,0.001,0.026,0.006,PROBE,0.2605,0.4304,0.0143,1,1.494,0.414,0.385,STANCE
63.900,5748,7,0.6822,0.3379,0.2144,0.0001,0.0002,0.2258,-0.0001,0.0025,0.0003,0.0004,-0.0015,0.0046,0.000,0.000,0.0001,0.0003,0.9083,0.2010,0.0146,1,0.086,1.335,1.553,STANCE,0.8266,0.5613,0.0142,1,0.837,1.287,0.594,STANCE,0.6592,-0.0119,0.0147,1,0.849,1.082,0.653,STANCE,0.5084,0.6434,0.0149,1,0.150,0.716,0.463,STANCE,0.5427,0.1161,0.0345,0,0.000,0.026,0.006,PROBE,0.2605,0.4304,0.0143,1,1.606,0.430,0.404,STANCE
63.964,5752,7,0.6822,0.3380,0.2144,0.0000,0.0002,0.2259,-0.0001,0.0039,0.0003,-0.0009,-0.0018,0.0058,0.000,0.000,0.0000,0.0002,0.9082,0.2011,0.0147,1,0.072,1.577,1.736,STANCE,0.8266,0.5613,0.0142,1,0.900,1.152,0.498,STANCE,0.6591,-0.0120,0.0147,1,0.763,0.913,0.550,STANCE,0.5082,0.6436,0.0150,1,0.140,0.641,0.425,STANCE,0.5428,0.1161,0.0345,0,0.001,0.025,0.006,PROBE,0.2605,0.4304,0.0142,1,1.715,0.463,0.433,STANCE
63.984,5756,7,0.6822,0.3381,0.2144,0.0000,0.0003,0.2261,-0.0007,0.0044,0.0006,-0.0013,-0.0015,0.0073,0.000,0.000,0.0000,0.0002,0.9081,0.2013,0.0148,1,0.114,1.833,1.931,STANCE,0.8265,0.5613,0.0142,1,0.939,1.006,0.405,STANCE,0.6591,-0.0121,0.0148,1,0.689,0.797,0.481,STANCE,0.5081,0.6437,0.0150,1,0.114,0.542,0.363,STANCE,0.5428,0.1162,0.0345,0,0.000,0.025,0.006,PROBE,0.2605,0.4304,0.0142,1,1.751,0.511,0.469,STANCE
64.058,5760,7,0.6822,0.3381,0.2145,0.0000,0.0003,0.2262,-0.0014,0.0050,0.0006,0.0012,0.0007,0.0109,0.000,0.000,0.0000,0.0002,0.9080,0.2016,0.0149,1,0.123,2.197,2.186,STANCE,0.8264,0.5614,0.0143,1,0.840,0.848,0.278,STANCE,0.6590,-0.0122,0.0148,1,0.569,0.635,0.385,STANCE,0.5080,0.6438,0.0150,0,0.020,0.057,0.050,STANCE,0.5428,0.1162,0.0345,0,0.000,0.025,0.006,PROBE,0.2605,0.4304,0.0142,1,1.636,0.511,0.490,STANCE
64.078,5764,7,0.6821,0.3382,0.2145,0.0000,0.0003,0.2265,-0.0027,0.0056,0.0009,-0.0001,0.0036,0.0164,0.000,0.000,0.0000,0.0003,0.9078,0.2018,0.0149,1,0.142,2.329,2.321,STANCE,0.8263,0.5614,0.0143,1,0.988,0.679,0.211,STANCE,0.6588,-0.0123,0.0149,1,0.504,0.572,0.349,STANCE,0.5080,0.6438,0.0150,1,0.019,0.374,0.253,STANCE,0.5428,0.1163,0.0345,0,0.005,0.026,0.006,PROBE,0.2605,0.4304,0.0142,1,1.772,0.664,0.574,STANCE
64.150,5768,7,0.6821,0.3383,0.2145,0.0000,0.0003,0.2267,-0.0035,0.0032,0.0007,0.0078,0.0048,0.0112,0.000,0.000,0.0000,0.0003,0.9077,0.2019,0.0150,1,0.201,2.469,2.610,STANCE,0.8261,0.5615,0.0143,1,0.581,0.799,0.235,STANCE,0.6587,-0.0125,0.0150,1,0.998,1.267,0.759,STANCE,0.5078,0.6439,0.0150,0,0.011,0.037,0.043,STANCE,0.5428,0.1163,0.0345,0,0.016,0.022,0.009,PROBE,0.2605,0.4304,0.0141,1,1.315,0.708,0.557,STANCE
64.170,5772,7,0.6821,0.3384,0.2145,0.0001,0.0003,0.2269,-0.0025,0.0050,0.0003,0.0059,-0.0015,0.0149,0.000,0.000,0.0000,0.0003,0.9077,0.2021,0.0150,1,0.346,2.545,2.565,STANCE,0.8260,0.5615,0.0144,1,0.805,0.358,0.036,STANCE,0.6586,-0.0125,0.0150,0,0.107,0.108,0.077,STANCE,0.5078,0.6439,0.0150,0,0.012,0.044,0.050,STANCE,0.5428,0.1164,0.0345,0,0.000,0.022,0.007,PROBE,0.2605,0.4304,0.0141,1,1.357,0.695,0.609,STANCE
64.231,5776,7,0.6820,0.3384,0.2145,0.0001,0.0003,0.2270,0.0019,-0.0029,-0.0023,-0.0069,0.0002,0.0016,0.000,0.000,0.0001,0.0003,0.9076,0.2023,0.0150,0,0.027,0.099,0.036,STANCE,0.8260,0.5616,0.0144,1,0.264,1.147,0.158,STANCE,0.6587,-0.0125,0.0150,1,1.024,1.125,0.676,STANCE,0.5078,0.6438,0.0150,0,0.055,0.326,0.220,STANCE,0.5428,0.1164,0.0345,0,0.010,0.031,0.003,PROBE,0.2605,0.4304,0.0140,1,1.408,0.748,0.637,STANCE
64.251,5780,7,0.6820,0.3385,0.2145,0.0001,0.0003,0.2272,-0.0025,0.0046,0.0008,0.0044,-0.0039,0.0077,0.000,0.000,0.0001,0.0003,0.9076,0.2023,0.0150,1,0.441,2.632,2.690,STANCE,0.8259,0.5617,0.0144,1,0.797,0.264,0.060,STANCE,0.6586,-0.0125,0.0150,0,0.073,0.047,0.042,STANCE,0.5077,0.6438,0.0150,0,0.006,0.041,0.042,STANCE,0.5428,0.1164,0.0345,0,0.008,0.028,0.007,PROBE,0.2605,0.4304,0.0140,1,1.452,0.728,0.629,STANCE
64.324,5784,7,0.6820,0.3385,0.2145,0.0001,0.0003,0.2274,-0.0018,0.0039,0.0008,0.0018,-0.0021,0.0121,0.000,0.000,0.0001,0.0003,0.9076,0.2024,0.0150,1,0.303,2.532,2.669,STANCE,0.8258,0.5617,0.0144,1,0.668,0.641,0.135,STANCE,0.6586,-0.0124,0.0150,1,1.048,1.261,0.749,STANCE,0.5079,0.6436,0.0150,0,0.004,0.116,0.091,STANCE,0.5428,0.1165,0.0345,0,0.015,0.020,0.009,PROBE,0.2605,0.4304,0.0140,1,1.340,0.829,0.644,STANCE
64.344,5788,7,0.6818,0.3387,0.2145,0.0003,0.0003,0.2276,-0.0116,0.0103,0.0024,0.0028,0.0048,0.0109,0.000,0.000,0.0002,0.0003,0.9076,0.2025,0.0149,1,0.094,1.824,2.029,STANCE,0.8256,0.5619,0.0145,1,0.686,0.251,0.005,STANCE,0.6586,-0.0124,0.0150,1,0.487,0.953,0.604,STANCE,0.5082,0.6431,0.0149,1,0.118,0.598,0.342,STANCE,0.5427,0.1166,0.0345,0,0.001,0.027,0.007,PROBE,0.2598,0.4309,0.0145,1,1.191,0.562,0.440,STANCE
64.408,5792,7,0.6817,0.3388,0.2145,0.0004,0.0003,0.2277,-0.0070,0.0073,0.0007,0.0042,0.0023,0.0110,0.000,0.000,0.0003,0.0003,0.9076,0.2026,0.0148,1,0.085,1.825,2.036,STANCE,0.8254,0.5621,0.0145,1,0.696,0.162,0.081,STANCE,0.6585,-0.0123,0.0150,1,0.276,0.447,0.281,STANCE,0.5082,0.6431,0.0149,1,0.113,0.502,0.270,STANCE,0.5426,0.1168,0.0345,0,0.005,0.022,0.006,PROBE,0.2597,0.4309,0.0144,1,1.190,0.548,0.460,STANCE
64.428,5796,7,0.6816,0.3389,0.2145,0.0004,0.0003,0.2278,-0.0053,0.0061,0.0011,-0.0027,-0.0037,0.0018,0.000,0.000,0.0003,0.0003,0.9075,0.2027,0.0148,1,0.187,2.012,2.084,STANCE,0.8253,0.5622,0.0145,1,0.803,0.327,0.044,STANCE,0.6584,-0.0122,0.0150,1,0.613,1.032,0.648,STANCE,0.5082,0.6431,0.0149,1,0.121,0.466,0.230,STANCE,0.5425,0.1169,0.0345,0,0.001,0.026,0.007,PROBE,0.2597,0.4309,0.0144,1,1.393,0.627,0.513,STANCE
64.501,5800,7,0.6815,0.3390,0.2146,0.0003,0.0002,0.2278,-0.0039,0.0037,0.0000,0.0002,-0.0054,0.0025,0.000,0.000,0.0003,0.0003,0.9074,0.2028,0.0148,1,0.332,1.948,2.147,STANCE,0.8252,0.5622,0.0146,1,0.733,0.020,0.209,STANCE,0.6583,-0.0122,0.0150,0,0.063,0.056,0.045,STANCE,0.5081,0.6431,0.0149,1,0.052,0.363,0.166,STANCE,0.5424,0.1169,0.0345,0,0.001,0.026,0.006,PROBE,0.2597,0.4309,0.0143,1,1.309,0.539,0.474,STANCE
64.521,5804,7,0.6814,0.3391,0.2146,0.0003,0.0002,0.2279,-0.0033,0.0049,0.0009,-0.0025,0.0003,0.0055,0.000,0.000,0.0003,0.0002,0.9073,0.2030,0.0148,1,0.177,2.255,2.223,STANCE,0.8251,0.5623,0.0146,1,0.815,0.273,0.103,STANCE,0.6583,-0.0121,0.0150,1,0.630,0.938,0.575,STANCE,0.5081,0.6431,0.0149,1,0.193,0.308,0.110,STANCE,0.5424,0.1170,0.0345,0,0.001,0.026,0.006,PROBE,0.2597,0.4309,0.0143,1,1.526,0.695,0.547,STANCE
64.589,5808,7,0.6814,0.3391,0.2146,0.0003,0.0002,0.2280,-0.0031,0.0038,0.0006,0.0002,0.0013,0.0055,0.000,0.000,0.0003,0.0002,0.9073,0.2031,0.0148,1,0.278,2.377,2.338,STANCE,0.8251,0.5623,0.0146,1,0.772,0.286,0.109,STANCE,0.6583,-0.0119,0.0150,1,0.761,1.115,0.685,STANCE,0.5081,0.6431,0.0148,1,0.244,0.226,0.068,STANCE,0.5424,0.1171,0.0345,0,0.002,0.027,0.006,PROBE,0.2597,0.4309,0.0142,1,1.528,0.752,0.580,STANCE
64.610,5812,7,0.6813,0.3392,0.2146,0.0003,0.0002,0.2281,-0.0023,0.0039,0.0004,0.0017,0.0004,0.0080,0.000,0.000,0.0003,0.0002,0.9072,0.2032,0.0148,1,0.059,2.507,2.417,STANCE,0.8250,0.5624,0.0146,1,0.778,0.061,0.226,STANCE,0.6582,-0.0120,0.0150,1,0.459,0.607,0.373,STANCE,0.5080,0.6431,0.0148,1,0.259,0.100,0.034,STANCE,0.5423,0.1171,0.0345,0,0.003,0.024,0.006,PROBE,0.2597,0.4309,0.0142,1,1.541,0.779,0.605,STANCE
